X;Y;Z;reality
m;m;m; 
R+;R+;R;R
;;; 
X;Y;depth;field
;;; 
1493937.5;4915944.2;2.1;25.3
1493936.0;4915944.6;2.1;25.3
1493934.4;4915945.4;2.3;25.3
1493933.1;4915946.1;3.1;25.3
1493931.8;4915946.4;3.5;25.3
1493930.5;4915946.7;3.9;25.3
1493929.6;4915947.1;3.8;25.3
1493928.5;4915947.5;3.7;25.3
1493927.1;4915947.9;3.8;25.3
1493925.5;4915948.3;3.8;25.3
1493924.1;4915948.7;3.9;25.3
1493922.5;4915949.3;3.7;25.3
1493920.9;4915949.9;3.7;25.3
1493919.4;4915950.5;3.7;25.3
1493917.8;4915951.0;3.6;25.3
1493916.2;4915951.6;3.5;25.3
1493915.0;4915952.1;3.3;25.3
1493913.8;4915952.7;2.9;25.3
1493912.4;4915953.0;2.3;25.3
1493910.9;4915953.3;1.7;25.3
1493909.3;4915953.8;1.0;25.3
1493907.7;4915954.4;0.4;25.3
1493906.1;4915955.1;0.1;25.3
1493904.4;4915955.7;-0.5;25.3
1493902.9;4915956.5;-0.8;25.3
1493901.8;4915957.2;-0.8;25.3
1493901.4;4915957.6;-1.1;25.3
1493901.0;4915957.9;-1.4;25.3
1493900.0;4915958.5;-2.1;25.3
1493899.1;4915959.0;-1.9;25.3
1493898.0;4915959.4;-2.3;25.3
1493896.9;4915959.5;-3.4;25.3
1493895.8;4915959.8;-4.1;25.3
1493894.6;4915960.0;-4.7;25.3
1493893.2;4915960.1;-5.4;25.3
1493891.8;4915960.2;-5.8;25.3
1493890.4;4915960.7;-6.0;25.3
1493888.9;4915961.1;-6.2;25.3
1493887.5;4915961.4;-6.8;25.3
1493886.3;4915961.6;-7.6;25.3
1493885.2;4915961.8;-7.9;25.3
1493883.9;4915962.0;-8.1;25.3
1493882.5;4915962.2;-8.1;25.3
1493881.2;4915962.6;-7.8;25.3
1493879.8;4915963.0;-7.6;25.3
1493878.3;4915963.3;-7.5;25.3
1493876.8;4915963.7;-7.3;25.3
1493875.3;4915964.2;-7.1;25.3
1493873.9;4915964.8;-6.9;25.3
1493872.6;4915965.4;-6.6;25.3
1493871.5;4915965.6;-6.9;25.3
1493870.5;4915966.0;-6.9;25.3
1493869.6;4915966.5;-6.8;25.3
1493868.5;4915967.0;-6.6;25.3
1493867.2;4915967.7;-6.3;25.3
1493866.1;4915968.3;-5.9;25.3
1493864.8;4915968.8;-5.5;25.3
1493863.4;4915969.3;-5.5;25.3
1493862.1;4915969.7;-5.0;25.3
1493861.1;4915970.1;-4.7;25.3
1493860.0;4915970.6;-4.2;25.3
1493858.8;4915971.0;-3.5;25.3
1493857.5;4915971.4;-3.1;25.3
1493856.3;4915972.0;-2.6;25.3
1493855.1;4915972.6;-2.3;25.4
1493854.0;4915973.2;-1.9;25.4
1493852.8;4915973.7;-1.6;25.4
1493851.4;4915974.0;-1.2;25.4
1493849.9;4915974.3;-0.9;25.4
1493848.6;4915974.9;-0.7;25.4
1493847.4;4915975.5;-0.7;25.4
1493846.5;4915976.1;-0.4;25.4
1493845.6;4915976.9;-0.1;25.3
1493844.7;4915977.8;0.7;25.3
1493843.6;4915978.4;1.1;25.3
1493842.4;4915979.1;1.8;25.3
1493841.2;4915979.6;1.8;25.4
1493840.0;4915980.1;2.0;25.4
1493838.7;4915980.4;1.4;25.4
1493837.8;4915981.3;1.7;25.4
1493836.7;4915982.1;1.7;25.4
1493835.3;4915982.5;1.5;25.4
1493834.0;4915982.8;1.2;25.4
1493832.7;4915983.2;1.0;25.4
1493831.4;4915983.8;0.8;25.4
1493830.3;4915984.4;0.8;25.4
1493829.0;4915984.9;0.8;25.4
1493827.6;4915985.4;1.3;25.4
1493826.1;4915985.8;1.5;25.4
1493824.8;4915986.4;1.8;25.4
1493823.6;4915986.9;1.7;25.4
1493822.4;4915987.4;1.6;25.4
1493821.1;4915987.9;1.3;25.4
1493820.0;4915988.3;1.0;25.4
1493819.0;4915988.7;0.7;25.4
1493817.7;4915989.3;0.3;25.4
1493816.4;4915989.7;0.1;25.4
1493814.9;4915990.1;-0.7;25.4
1493813.3;4915990.4;-1.6;25.4
1493811.8;4915990.6;-2.5;25.4
1493810.4;4915990.8;-3.4;25.4
1493808.9;4915991.1;-3.9;25.4
1493807.4;4915991.6;-4.0;25.4
1493806.1;4915992.2;-3.9;25.4
1493804.7;4915992.7;-3.8;25.4
1493803.3;4915992.7;-3.8;25.4
1493801.7;4915992.5;-3.9;25.4
1493800.4;4915992.8;-3.8;25.4
1493799.3;4915993.7;-3.2;25.4
1493798.0;4915994.9;-2.5;25.4
1493796.6;4915995.4;-2.3;25.4
1493795.1;4915994.5;-3.4;25.4
1493793.6;4915993.9;-4.4;25.4
1493792.2;4915994.0;-4.5;25.4
1493790.7;4915994.3;-4.5;25.4
1493789.4;4915994.4;-4.6;25.4
1493788.1;4915994.8;-4.6;25.4
1493786.7;4915995.2;-4.9;25.4
1493785.4;4915995.5;-5.1;25.4
1493783.7;4915995.9;-5.2;25.4
1493782.4;4915996.5;-5.2;25.4
1493781.2;4915996.9;-5.4;25.4
1493779.9;4915997.3;-5.6;25.4
1493778.3;4915997.6;-6.3;25.4
1493776.5;4915997.9;-6.8;25.4
1493774.8;4915998.2;-7.2;25.4
1493773.1;4915998.4;-7.6;25.4
1493771.6;4915998.6;-7.5;25.4
1493770.1;4915998.9;-7.2;25.4
1493768.5;4915999.3;-7.1;25.4
1493767.3;4915999.8;-7.2;25.4
1493766.0;4916000.4;-6.9;25.3
1493765.0;4916000.9;-6.7;25.3
1493763.9;4916001.2;-6.5;25.3
1493762.5;4916001.7;-6.6;25.3
1493761.3;4916002.1;-7.0;25.3
1493760.1;4916002.7;-7.1;25.3
1493758.7;4916003.0;-7.3;25.3
1493757.4;4916003.3;-7.5;25.3
1493756.1;4916003.1;-7.8;25.3
1493754.7;4916003.2;-7.9;25.3
1493753.7;4916003.7;-8.3;25.3
1493752.8;4916003.9;-9.2;25.3
1493751.6;4916004.5;-8.9;25.3
1493750.2;4916004.8;-8.8;25.3
1493748.7;4916005.0;-8.6;25.3
1493747.3;4916005.5;-8.1;25.3
1493746.0;4916005.9;-8.0;25.3
1493744.6;4916006.5;-7.6;25.3
1493743.5;4916007.2;-7.4;25.3
1493742.7;4916007.8;-7.0;25.3
1493741.6;4916008.5;-6.5;25.3
1493740.2;4916008.9;-6.2;25.3
1493738.9;4916009.2;-6.1;25.3
1493737.7;4916009.4;-6.4;25.3
1493736.3;4916009.7;-6.2;25.3
1493734.9;4916010.0;-6.1;25.3
1493733.4;4916010.1;-6.2;25.3
1493732.1;4916010.4;-6.0;25.3
1493730.7;4916010.9;-5.3;25.3
1493729.2;4916011.4;-4.6;25.3
1493727.7;4916011.9;-4.2;25.3
1493726.2;4916012.5;-3.8;25.3
1493724.9;4916013.2;-3.2;25.3
1493723.4;4916013.8;-2.7;25.3
1493722.0;4916014.3;-2.2;25.3
1493720.8;4916014.8;-1.9;25.3
1493719.4;4916015.3;-1.5;25.3
1493718.1;4916015.8;-0.9;25.3
1493716.8;4916016.4;-0.6;25.3
1493715.3;4916016.6;-0.3;25.3
1493714.0;4916016.6;-0.4;25.3
1493712.9;4916017.1;0.1;25.3
1493711.7;4916017.6;0.6;25.3
1493710.9;4916018.3;0.5;25.3
1493710.1;4916018.9;0.7;25.3
1493708.9;4916019.4;0.7;25.3
1493707.8;4916019.9;0.8;25.3
1493706.9;4916020.2;0.7;25.3
1493705.9;4916020.1;0.5;25.3
1493705.0;4916020.1;0.5;25.3
1493704.0;4916020.3;0.5;25.3
1493702.9;4916020.6;0.7;25.3
1493701.7;4916020.8;0.8;25.3
1493700.2;4916021.1;0.8;25.3
1493698.8;4916021.2;0.3;25.3
1493697.5;4916021.4;0.2;25.3
1493696.3;4916021.6;0.0;25.3
1493694.8;4916021.8;-0.4;25.3
1493693.4;4916022.0;-0.8;25.3
1493692.3;4916022.4;-0.9;25.3
1493690.9;4916022.9;-1.0;25.3
1493689.5;4916023.2;-1.2;25.3
1493688.2;4916023.5;-0.9;25.3
1493686.8;4916023.7;-0.9;25.3
1493685.5;4916023.8;-1.1;25.3
1493684.2;4916024.2;-1.5;25.3
1493683.1;4916024.6;-1.7;25.3
1493681.8;4916024.8;-2.3;25.3
1493680.5;4916025.2;-2.7;25.3
1493679.4;4916025.5;-3.0;25.3
1493678.4;4916025.7;-3.6;25.3
1493677.2;4916025.8;-4.3;25.3
1493676.1;4916026.1;-4.5;25.3
1493674.7;4916026.4;-4.6;25.3
1493673.2;4916026.8;-4.9;25.4
1493672.0;4916027.3;-5.0;25.3
1493671.3;4916027.7;-4.6;25.3
1493670.5;4916028.0;-4.3;25.3
1493669.7;4916028.5;-4.2;25.3
1493668.7;4916028.9;-4.2;25.3
1493667.7;4916029.2;-4.5;25.4
1493666.8;4916029.5;-4.5;25.3
1493665.4;4916029.9;-4.4;25.3
1493664.1;4916030.2;-4.8;25.3
1493663.0;4916030.5;-4.3;25.3
1493661.9;4916030.8;-4.2;25.3
1493660.8;4916031.4;-3.9;25.4
1493659.6;4916031.8;-4.2;25.4
1493658.4;4916032.3;-4.4;25.4
1493657.2;4916033.0;-4.2;25.4
1493656.1;4916033.4;-4.5;25.3
1493655.1;4916034.1;-4.9;25.3
1493654.1;4916035.1;-5.5;25.3
1493653.1;4916036.2;-5.9;25.3
1493652.3;4916037.3;-5.9;25.3
1493651.3;4916038.1;-6.3;25.3
1493650.1;4916038.9;-6.0;25.3
1493648.9;4916039.6;-6.1;25.3
1493647.9;4916040.3;-6.1;25.4
1493646.9;4916040.9;-5.9;25.4
1493645.9;4916041.7;-6.0;25.4
1493645.1;4916042.7;-6.0;25.4
1493644.4;4916043.7;-5.7;25.4
1493643.4;4916044.4;-5.9;25.4
1493642.5;4916045.0;-6.1;25.4
1493641.6;4916045.6;-6.5;25.3
1493640.7;4916046.2;-6.7;25.3
1493639.6;4916046.9;-7.3;25.3
1493638.6;4916047.6;-8.2;25.3
1493637.7;4916048.3;-8.9;25.3
1493636.7;4916049.2;-9.6;25.3
1493635.8;4916050.1;-10.2;25.3
1493634.7;4916051.1;-10.6;25.3
1493633.8;4916052.1;-10.4;25.3
1493632.9;4916053.1;-10.2;25.3
1493632.0;4916054.0;-10.0;25.3
1493631.0;4916054.7;-10.1;25.3
1493630.0;4916055.5;-10.1;25.3
1493629.0;4916056.3;-10.1;25.3
1493628.0;4916057.1;-10.1;25.3
1493627.0;4916057.9;-10.2;25.3
1493626.0;4916058.6;-10.2;25.3
1493625.0;4916059.4;-10.1;25.3
1493624.1;4916060.1;-10.0;25.3
1493623.2;4916061.1;-9.5;25.3
1493622.4;4916062.1;-9.2;25.3
1493621.5;4916063.1;-9.0;25.3
1493620.7;4916064.1;-8.7;25.3
1493620.0;4916065.3;-8.4;25.3
1493619.2;4916066.4;-8.2;25.3
1493618.4;4916067.4;-8.3;25.3
1493617.6;4916068.4;-8.3;25.3
1493616.7;4916069.4;-8.4;25.3
1493615.9;4916070.4;-8.5;25.3
1493615.1;4916071.4;-8.9;25.3
1493614.4;4916072.4;-9.4;25.3
1493613.6;4916073.2;-9.7;25.3
1493612.9;4916074.0;-10.1;25.3
1493612.2;4916074.9;-10.4;25.3
1493611.4;4916075.7;-10.7;25.3
1493610.8;4916076.8;-10.7;25.3
1493610.1;4916077.9;-10.7;25.3
1493609.5;4916079.2;-10.4;25.3
1493608.9;4916080.4;-10.2;25.3
1493608.4;4916081.7;-9.9;25.3
1493607.8;4916083.0;-9.7;25.3
1493607.3;4916084.1;-8.8;25.3
1493606.9;4916085.2;-7.9;25.3
1493606.3;4916086.7;-7.3;25.3
1493605.8;4916088.2;-6.7;25.3
1493605.2;4916089.8;-6.0;25.3
1493604.7;4916091.3;-5.4;25.3
1493604.3;4916092.6;-5.2;25.3
1493603.9;4916093.9;-4.9;25.3
1493603.3;4916095.2;-5.1;25.4
1493602.7;4916096.6;-5.3;25.4
1493602.2;4916098.0;-5.5;25.4
1493601.6;4916099.3;-5.7;25.4
1493601.4;4916100.8;-5.8;25.4
1493601.2;4916102.4;-5.8;25.4
1493600.6;4916103.8;-5.8;25.4
1493600.3;4916104.9;-6.0;25.4
1493600.0;4916106.1;-6.2;25.4
1493599.7;4916107.3;-6.4;25.4
1493599.6;4916108.6;-6.5;25.4
1493599.6;4916109.9;-6.6;25.4
1493599.2;4916111.1;-6.7;25.4
1493598.9;4916112.3;-6.8;25.4
1493598.5;4916113.6;-6.8;25.4
1493598.1;4916114.8;-6.9;25.4
1493598.1;4916116.0;-6.8;25.4
1493598.0;4916117.2;-6.7;25.4
1493598.0;4916118.5;-6.8;25.4
1493597.9;4916119.8;-6.8;25.4
1493597.8;4916121.1;-6.9;25.4
1493597.7;4916122.4;-7.0;25.4
1493597.3;4916123.5;-7.0;25.4
1493596.9;4916124.5;-7.1;25.4
1493596.5;4916125.5;-6.8;25.4
1493596.0;4916126.6;-6.5;25.4
1493595.5;4916127.6;-6.3;25.4
1493595.1;4916128.7;-6.0;25.4
1493595.1;4916130.0;-5.7;25.4
1493595.1;4916131.3;-5.3;25.4
1493594.7;4916132.6;-5.4;25.4
1493594.2;4916133.9;-5.4;25.4
1493593.7;4916135.1;-5.5;25.4
1493593.3;4916136.4;-5.6;25.4
1493592.8;4916137.6;-5.8;25.4
1493592.4;4916138.8;-5.9;25.4
1493592.2;4916139.8;-6.2;25.4
1493592.0;4916140.8;-6.5;25.4
1493591.8;4916141.8;-6.8;25.4
1493591.6;4916142.8;-7.1;25.4
1493591.4;4916143.9;-7.4;25.4
1493591.2;4916145.1;-7.7;25.4
1493591.0;4916146.2;-8.0;25.4
1493590.8;4916147.4;-8.2;25.4
1493590.6;4916148.5;-8.5;25.4
1493590.5;4916149.7;-8.8;25.4
1493590.6;4916150.6;-9.2;25.4
1493590.8;4916151.5;-9.7;25.4
1493590.9;4916152.8;-10.4;25.4
1493590.7;4916154.1;-10.7;25.4
1493590.6;4916155.3;-10.9;25.4
1493590.4;4916156.5;-11.2;25.4
1493590.3;4916157.9;-11.2;25.4
1493590.2;4916159.4;-11.0;25.4
1493590.0;4916160.8;-10.8;25.4
1493589.9;4916162.3;-10.5;25.4
1493589.8;4916163.7;-10.3;25.4
1493589.7;4916165.2;-10.1;25.4
1493589.7;4916166.4;-10.3;25.4
1493589.6;4916167.7;-10.2;25.4
1493589.5;4916169.0;-10.1;25.4
1493589.3;4916170.3;-9.9;25.4
1493589.2;4916171.6;-9.8;25.4
1493589.1;4916172.9;-9.7;25.4
1493588.7;4916174.0;-9.9;25.4
1493588.3;4916175.0;-10.1;25.4
1493587.8;4916176.2;-10.5;25.4
1493587.6;4916177.4;-10.7;25.4
1493587.3;4916178.5;-10.9;25.4
1493587.1;4916179.7;-11.1;25.4
1493587.2;4916181.0;-11.2;25.4
1493587.3;4916182.3;-11.4;25.4
1493587.4;4916183.5;-11.7;25.4
1493587.6;4916184.7;-12.1;25.4
1493587.7;4916185.9;-12.4;25.4
1493587.9;4916187.1;-12.7;25.4
1493588.0;4916188.6;-12.8;25.4
1493588.1;4916190.1;-13.0;25.4
1493588.2;4916191.5;-12.9;25.4
1493588.3;4916192.9;-12.8;25.4
1493588.3;4916194.3;-12.8;25.4
1493588.4;4916195.6;-12.7;25.4
1493588.4;4916197.0;-12.6;25.4
1493588.5;4916198.3;-12.4;25.4
1493588.6;4916199.6;-12.4;25.4
1493588.6;4916200.9;-12.4;25.4
1493588.7;4916202.1;-12.4;25.4
1493588.8;4916203.4;-12.4;25.4
1493588.7;4916204.3;-12.7;25.4
1493588.7;4916205.3;-12.9;25.4
1493588.6;4916206.5;-13.0;25.4
1493588.5;4916207.7;-13.1;25.4
1493588.4;4916208.8;-13.1;25.4
1493588.3;4916210.0;-13.2;25.4
1493588.4;4916211.3;-13.2;25.4
1493588.5;4916212.5;-13.2;25.4
1493588.5;4916213.6;-13.3;25.4
1493588.4;4916214.8;-13.4;25.4
1493588.3;4916216.0;-13.5;25.4
1493588.2;4916217.1;-13.6;25.4
1493588.2;4916218.4;-13.8;25.4
1493588.1;4916219.7;-14.0;25.4
1493588.2;4916220.9;-14.0;25.4
1493588.3;4916222.2;-13.9;25.4
1493588.4;4916223.4;-13.9;25.4
1493588.5;4916224.7;-13.9;25.4
1493588.7;4916226.0;-13.8;25.4
1493588.8;4916227.4;-13.8;25.4
1493589.0;4916228.8;-13.7;25.4
1493589.2;4916230.1;-13.6;25.4
1493589.4;4916231.5;-13.6;25.4
1493589.5;4916232.9;-13.5;25.4
1493589.6;4916234.2;-13.3;25.4
1493589.7;4916235.6;-13.2;25.4
1493589.8;4916236.9;-13.0;25.4
1493589.9;4916238.3;-12.8;25.4
1493590.0;4916239.6;-12.7;25.4
1493590.1;4916241.0;-12.5;25.4
1493590.3;4916242.3;-12.3;25.4
1493590.4;4916243.6;-12.2;25.3
1493590.6;4916244.9;-12.1;25.3
1493590.7;4916246.2;-11.9;25.3
1493590.9;4916247.5;-11.8;25.3
1493591.0;4916248.8;-11.6;25.3
1493591.2;4916250.0;-11.6;25.3
1493591.4;4916251.3;-11.5;25.3
1493591.6;4916252.3;-11.5;25.3
1493591.7;4916253.3;-11.5;25.3
1493591.8;4916254.4;-11.5;25.3
1493591.9;4916255.4;-11.5;25.3
1493591.9;4916256.6;-11.5;25.3
1493591.9;4916257.7;-11.5;25.3
1493592.2;4916259.0;-11.3;25.3
1493592.6;4916260.3;-11.2;25.3
1493592.9;4916261.6;-11.1;25.3
1493593.2;4916262.9;-10.9;25.3
1493593.3;4916264.1;-10.7;25.3
1493593.5;4916265.2;-10.4;25.3
1493593.7;4916266.4;-10.2;25.3
1493593.9;4916267.5;-10.1;25.3
1493594.1;4916268.6;-10.0;25.3
1493594.3;4916269.8;-9.8;25.3
1493594.4;4916270.9;-9.6;25.3
1493594.4;4916272.2;-9.6;25.3
1493594.4;4916273.5;-9.6;25.3
1493594.4;4916274.8;-9.5;25.3
1493594.3;4916276.0;-9.5;25.3
1493594.3;4916277.3;-9.5;25.3
1493594.3;4916278.6;-9.6;25.3
1493594.3;4916280.0;-9.7;25.3
1493594.1;4916281.0;-9.8;25.3
1493594.0;4916282.0;-9.8;25.3
1493593.9;4916283.1;-9.9;25.3
1493593.7;4916284.1;-10.0;25.3
1493594.2;4916285.4;-9.9;25.3
1493594.7;4916286.7;-9.9;25.3
1493594.8;4916288.0;-10.3;25.3
1493594.9;4916289.4;-10.7;25.3
1493595.0;4916290.8;-11.1;25.3
1493595.1;4916292.1;-11.5;25.3
1493595.2;4916293.5;-11.2;25.3
1493595.3;4916294.8;-10.9;25.3
1493595.3;4916295.9;-10.9;25.3
1493595.3;4916297.0;-10.9;25.3
1493595.2;4916298.1;-11.0;25.3
1493595.2;4916299.1;-11.0;25.3
1493594.9;4916300.2;-11.2;25.3
1493594.7;4916301.2;-11.5;25.3
1493594.5;4916302.2;-11.7;25.3
1493594.3;4916303.1;-11.9;25.3
1493594.1;4916304.1;-12.1;25.3
1493593.9;4916305.1;-12.3;25.3
1493593.6;4916306.3;-12.5;25.3
1493593.3;4916307.5;-12.7;25.3
1493593.3;4916308.7;-12.9;25.3
1493593.3;4916309.9;-13.1;25.3
1493593.2;4916311.1;-13.2;25.3
1493593.2;4916312.3;-13.4;25.3
1493592.9;4916313.5;-13.5;25.3
1493592.5;4916314.7;-13.6;25.3
1493592.1;4916315.8;-13.7;25.3
1493591.8;4916317.0;-13.8;25.3
1493591.4;4916318.2;-13.9;25.3
1493591.1;4916319.4;-14.0;25.3
1493590.5;4916320.7;-14.2;25.3
1493590.4;4916322.0;-14.1;25.3
1493590.3;4916323.2;-13.9;25.3
1493590.1;4916324.5;-13.8;25.3
1493590.0;4916325.8;-13.6;25.3
1493589.8;4916327.1;-13.5;25.3
1493589.7;4916328.2;-13.6;25.3
1493589.6;4916329.4;-13.6;25.3
1493589.5;4916330.6;-13.7;25.3
1493589.4;4916331.8;-13.7;25.3
1493589.3;4916333.0;-13.8;25.3
1493589.2;4916334.1;-13.8;25.3
1493589.1;4916335.1;-14.0;25.3
1493589.0;4916336.2;-14.0;25.3
1493588.8;4916337.5;-14.1;25.3
1493588.5;4916338.8;-14.1;25.3
1493588.3;4916340.1;-14.1;25.3
1493588.1;4916341.3;-14.2;25.3
1493588.0;4916342.7;-14.5;25.3
1493587.8;4916344.1;-14.5;25.3
1493587.6;4916345.5;-14.5;25.3
1493587.5;4916346.9;-14.6;25.3
1493587.3;4916348.3;-14.6;25.3
1493587.2;4916349.7;-14.6;25.3
1493587.3;4916351.1;-14.6;25.3
1493587.5;4916352.5;-14.5;25.3
1493587.5;4916353.8;-14.3;25.3
1493587.5;4916355.1;-14.2;25.3
1493587.5;4916356.5;-14.0;25.3
1493587.5;4916357.8;-13.8;25.3
1493587.3;4916359.3;-13.8;25.3
1493587.2;4916360.7;-13.8;25.3
1493587.1;4916362.1;-13.7;25.3
1493587.0;4916363.4;-13.6;25.3
1493586.9;4916364.7;-13.5;25.3
1493586.8;4916366.1;-13.4;25.3
1493586.7;4916367.4;-13.3;25.3
1493586.7;4916368.7;-13.2;25.3
1493586.9;4916370.0;-13.1;25.3
1493587.1;4916371.4;-13.0;25.3
1493587.3;4916372.7;-12.9;25.3
1493587.5;4916374.1;-12.8;25.3
1493587.7;4916375.5;-12.5;25.3
1493587.9;4916376.9;-12.2;25.3
1493588.0;4916378.4;-11.9;25.3
1493588.2;4916379.8;-11.5;25.3
1493588.4;4916381.2;-11.2;25.3
1493588.6;4916382.6;-10.9;25.3
1493588.7;4916384.0;-10.9;25.3
1493588.7;4916385.4;-10.8;25.3
1493588.8;4916386.8;-10.7;25.3
1493588.9;4916388.2;-10.6;25.3
1493588.9;4916389.7;-10.5;25.3
1493589.0;4916391.1;-10.4;25.3
1493589.2;4916392.1;-10.1;25.3
1493589.2;4916393.4;-10.2;25.3
1493589.1;4916394.6;-10.3;25.3
1493589.1;4916395.9;-10.4;25.3
1493589.0;4916397.1;-10.5;25.3
1493589.0;4916398.4;-10.6;25.3
1493588.8;4916399.7;-10.7;25.3
1493588.7;4916401.1;-10.8;25.3
1493588.5;4916402.5;-11.0;25.3
1493588.3;4916403.9;-11.1;25.3
1493588.5;4916405.2;-11.1;25.3
1493588.5;4916406.5;-11.0;25.3
1493588.7;4916408.0;-10.6;25.3
1493588.7;4916409.4;-10.5;25.3
1493588.4;4916410.7;-10.3;25.3
1493588.1;4916411.9;-10.4;25.3
1493587.9;4916413.2;-10.4;25.3
1493587.4;4916414.3;-10.7;25.3
1493587.3;4916415.6;-10.7;25.3
1493587.3;4916416.9;-10.6;25.3
1493587.2;4916418.0;-11.0;25.3
1493587.0;4916419.0;-11.2;25.3
1493586.8;4916420.1;-11.3;25.3
1493586.4;4916420.9;-11.9;25.3
1493586.1;4916421.9;-12.1;25.3
1493586.2;4916423.1;-11.9;25.3
1493586.4;4916424.4;-11.8;25.3
1493586.6;4916425.7;-11.7;25.3
1493586.7;4916427.0;-11.8;25.3
1493586.7;4916428.2;-11.8;25.3
1493586.3;4916429.1;-12.0;25.3
1493586.1;4916430.4;-11.9;25.3
1493586.4;4916431.6;-11.4;25.3
1493586.4;4916433.2;-11.4;25.3
1493586.6;4916434.6;-11.2;25.3
1493586.4;4916436.0;-10.9;25.3
1493586.4;4916437.2;-10.5;25.3
1493586.6;4916438.4;-10.3;25.3
1493586.9;4916439.6;-9.9;25.3
1493586.8;4916440.8;-9.5;25.3
1493586.8;4916442.2;-9.2;25.3
1493586.7;4916443.7;-9.1;25.3
1493586.5;4916445.3;-9.0;25.3
1493586.3;4916446.9;-9.0;25.3
1493586.0;4916448.3;-8.8;25.3
1493586.2;4916449.7;-8.4;25.3
1493586.4;4916451.0;-8.0;25.3
1493586.4;4916452.4;-7.7;25.3
1493586.9;4916453.9;-7.3;25.3
1493586.9;4916455.5;-6.9;25.3
1493586.8;4916456.8;-6.7;25.3
1493586.5;4916458.1;-6.5;25.3
1493586.5;4916459.6;-6.2;25.3
1493586.6;4916461.0;-6.0;25.3
1493586.6;4916462.4;-5.9;25.3
1493586.5;4916463.7;-5.8;25.3
1493586.4;4916465.1;-5.7;25.3
1493586.3;4916466.4;-5.9;25.3
1493586.2;4916467.7;-6.0;25.3
1493585.8;4916469.0;-6.1;25.3
1493585.7;4916470.4;-5.9;25.3
1493586.0;4916471.7;-5.6;25.3
1493586.2;4916473.0;-5.3;25.3
1493586.3;4916474.6;-4.8;25.3
1493586.2;4916476.0;-4.4;25.3
1493586.2;4916477.4;-4.3;25.3
1493586.3;4916478.7;-4.2;25.3
1493586.7;4916480.2;-3.8;25.3
1493587.0;4916481.6;-3.8;25.3
1493587.3;4916483.0;-3.4;25.3
1493587.3;4916484.5;-3.2;25.3
1493587.3;4916485.9;-2.9;25.3
1493587.6;4916487.3;-2.7;25.3
1493588.3;4916489.0;-2.4;25.3
1493588.6;4916490.6;-2.1;25.3
1493588.4;4916491.9;-2.2;25.3
1493588.1;4916493.2;-2.2;25.3
1493587.9;4916494.6;-2.0;25.3
1493587.8;4916495.9;-1.9;25.3
1493587.7;4916497.4;-1.9;25.3
1493587.4;4916498.7;-1.8;25.3
1493587.2;4916500.0;-1.7;25.3
1493587.3;4916501.4;-1.6;25.3
1493587.1;4916502.6;-1.6;25.3
1493586.9;4916503.9;-1.4;25.3
1493586.8;4916505.2;-1.3;25.3
1493586.8;4916506.5;-1.3;25.3
1493586.7;4916507.7;-1.2;25.3
1493586.8;4916508.9;-1.1;25.3
1493587.4;4916510.4;-1.1;25.3
1493587.8;4916512.0;-1.0;25.3
1493587.9;4916513.3;-1.0;25.3
1493588.0;4916514.6;-0.9;25.3
1493588.1;4916515.9;-0.8;25.3
1493588.2;4916517.2;-0.8;25.3
1493588.5;4916518.7;-0.7;25.3
1493588.7;4916520.0;-0.6;25.3
1493588.6;4916521.2;-0.5;25.3
1493588.6;4916522.4;-0.5;25.3
1493588.6;4916523.7;-0.4;25.3
1493588.7;4916525.0;-0.2;25.3
1493588.8;4916526.4;0.0;25.3
1493588.7;4916527.7;0.1;25.3
1493588.7;4916529.0;0.3;25.3
1493589.2;4916530.5;0.5;25.3
1493589.2;4916531.9;0.3;25.3
1493589.3;4916533.2;0.1;25.3
1493589.4;4916534.6;0.2;25.3
1493589.6;4916535.9;0.1;25.3
1493589.9;4916537.2;0.0;25.3
1493590.1;4916538.6;0.1;25.3
1493590.2;4916539.9;0.3;25.3
1493590.4;4916541.2;0.4;25.3
1493590.4;4916542.3;0.4;25.3
1493590.4;4916543.6;0.4;25.3
1493590.6;4916544.9;0.4;25.3
1493590.7;4916546.3;0.3;25.3
1493591.0;4916547.8;0.2;25.3
1493591.1;4916549.1;0.0;25.3
1493590.9;4916550.2;0.1;25.3
1493591.0;4916551.4;0.3;25.3
1493591.4;4916552.8;0.5;25.3
1493591.9;4916554.1;0.6;25.3
1493592.2;4916556.5;0.8;25.3
1493592.4;4916557.6;1.0;25.3
1493592.4;4916558.6;1.2;25.3
1493592.4;4916559.7;1.6;25.3
1493592.9;4916561.0;1.9;25.3
1493593.5;4916562.3;2.2;25.3
1493593.9;4916563.6;2.2;25.3
1493594.0;4916564.8;2.2;25.3
1493594.4;4916566.2;2.1;25.3
1493594.7;4916567.6;2.1;25.3
1493594.8;4916568.9;1.7;25.3
1493594.8;4916570.2;1.4;25.3
1493594.9;4916571.5;1.0;25.3
1493595.1;4916572.8;1.3;25.3
1493595.3;4916574.1;1.1;25.3
1493595.5;4916575.5;1.0;25.3
1493595.5;4916576.8;0.7;25.3
1493595.7;4916578.0;0.6;25.3
1493595.9;4916579.3;0.6;25.3
1493596.1;4916580.8;0.8;25.3
1493596.3;4916582.1;0.9;25.3
1493596.6;4916583.3;0.8;25.3
1493597.0;4916584.7;0.9;25.3
