X;Y;Z;S;A;Q;C
1416698.708023;4856668.597833;-9.75;1495.660023;0.001;93947.300733;3
1416699.083743;4856668.267933;-9.75;1466.555148;0.001017;90632.7943;3
1416699.459463;4856667.938032;-9.75;1441.541982;0.001049;86309.812043;3
1416699.835184;4856667.608132;-9.75;1421.957492;0.001088;82131.138885;3
1416700.210904;4856667.278231;-9.75;1410.330438;0.001149;77095.22468;3
1416700.586624;4856666.94833;-9.75;1404.894079;0.001184;74548.65376;3
1416700.962344;4856666.61843;-9.75;1402.18423;0.001147;76807.976992;3
1416701.338064;4856666.288529;-9.75;1400.639836;0.00109;80732.249219;3
1416701.713784;4856665.958629;-9.75;1405.745299;0.001032;85566.176983;3
1416702.089504;4856665.628728;-9.75;1411.930533;0.000968;91682.452655;3
1416702.465224;4856665.298827;-9.75;1426.69849;0.000933;96108.252496;3
1416702.840944;4856664.968927;-9.75;1444.419003;0.000845;107353.634234;3
1416703.216665;4856664.639026;-9.75;1462.589643;0.000771;119164.919331;3
1416703.592385;4856664.309126;-9.75;1488.41433;0.000749;124885.710885;3
1416703.968105;4856663.979225;-9.75;1528.100348;0.000756;126949.04475;3
1416697.205143;4856669.917436;-10.25;1660.426725;0.001163;89670.619464;3
1416697.580863;4856669.587535;-10.25;1614.8798;0.001153;87964.944347;3
1416697.956583;4856669.257634;-10.25;1574.279324;0.001163;85020.398492;3
1416698.332303;4856668.927734;-10.25;1535.347151;0.001177;81974.216541;3
1416698.708023;4856668.597833;-10.25;1501.313939;0.001166;80899.689445;3
1416699.083743;4856668.267933;-10.25;1471.000176;0.001179;78375.855172;3
1416699.459463;4856667.938032;-10.25;1447.662501;0.001211;75098.287569;3
1416699.835184;4856667.608132;-10.25;1430.055418;0.001262;71199.511121;3
1416700.210904;4856667.278231;-10.25;1420.103038;0.001331;67015.260204;3
1416700.586624;4856666.94833;-10.25;1416.642235;0.001379;64556.175918;3
1416700.962344;4856666.61843;-10.25;1416.331873;0.001358;65540.190222;3
1416701.338064;4856666.288529;-10.25;1417.214344;0.001308;68052.81682;3
1416701.713784;4856665.958629;-10.25;1422.969641;0.001227;72848.911706;3
1416702.089504;4856665.628728;-10.25;1435.110686;0.001146;78669.751453;3
1416707.948276;4856698.25431;-0.125;613.375167;0.002899;13291.788803;1
1416708.12069;4856698.073276;-0.125;613.053786;0.003445;11180.29002;1
1416708.293103;4856697.892241;-0.125;612.711668;0.003752;10259.291708;1
1416708.465517;4856697.711207;-0.125;611.312086;0.004138;9283.348765;1
1416708.637931;4856697.530172;-0.125;610.175842;0.004215;9096.130468;1
1416708.810345;4856697.349138;-0.125;608.698773;0.004392;8708.461746;1
1416708.982759;4856697.168103;-0.125;606.711799;0.005069;7520.281717;1
1416709.155172;4856696.987069;-0.125;605.050823;0.00642;5922.005377;1
1416709.327586;4856696.806034;-0.125;603.143303;0.007984;4746.573472;1
1416709.5;4856696.625;-0.125;600.766959;0.010125;3728.283329;1
1416709.672414;4856696.443966;-0.125;598.138611;0.013821;2719.273479;1
1416709.844828;4856696.262931;-0.125;593.747704;0.019695;1894.204121;1
1416710.017241;4856696.081897;-0.125;587.571781;0.028687;1286.913903;1
1416710.189655;4856695.900862;-0.125;580.117316;0.040849;892.301243;1
1416710.362069;4856695.719828;-0.125;572.581308;0.056442;637.401878;1
1416710.534483;4856695.538793;-0.125;552.427765;0.072044;481.78817;1
1416710.706897;4856695.357759;-0.125;534.744753;0.096736;347.325296;1
1416710.87931;4856695.176724;-0.125;516.985401;0.12537;259.097987;1
1416711.051724;4856694.99569;-0.125;498.605578;0.156719;199.901457;1
1416711.224138;4856694.814655;-0.125;489.784254;0.178458;172.444546;1
1416711.396552;4856694.633621;-0.125;479.473423;0.208519;144.477091;1
1416711.568966;4856694.452586;-0.125;471.81076;0.240432;123.297674;1
1416711.741379;4856694.271552;-0.125;465.212617;0.268459;108.881134;1
1416711.913793;4856694.090517;-0.125;460.624209;0.295367;97.98625;1
1416712.086207;4856693.909483;-0.125;457.570392;0.314907;91.296807;1
1416712.258621;4856693.728448;-0.125;455.386716;0.332461;86.063572;1
1416712.431034;4856693.547414;-0.125;461.779664;0.354151;81.926773;1
1416712.603448;4856693.366379;-0.125;468.691721;0.356801;82.535656;1
1416712.775862;4856693.185345;-0.125;474.329533;0.353302;84.355573;1
1416712.948276;4856693.00431;-0.125;484.222939;0.355714;85.531215;1
1416713.12069;4856692.823276;-0.125;486.361718;0.36556;83.595106;1
1416713.293103;4856692.642241;-0.125;490.303896;0.365537;84.277997;1
1416713.465517;4856692.461207;-0.125;490.956524;0.358869;85.958096;1
1416713.637931;4856692.280172;-0.125;492.025179;0.353105;87.55156;1
1416713.810345;4856692.099138;-0.125;493.386919;0.340214;91.120267;1
1416713.982759;4856691.918103;-0.125;493.552627;0.32678;94.898174;1
1416714.155172;4856691.737069;-0.125;490.745322;0.307011;100.434244;1
1416714.327586;4856691.556034;-0.125;490.048865;0.283249;108.705328;1
1416714.5;4856691.375;-0.125;488.347345;0.268693;114.196291;1
1416714.672414;4856691.193966;-0.125;489.078146;0.260006;118.188246;1
1416714.844828;4856691.012931;-0.125;487.407336;0.244354;125.329493;1
1416715.017241;4856690.831897;-0.125;488.026063;0.232849;131.688563;1
1416715.189655;4856690.650862;-0.125;489.46484;0.223516;137.59205;1
1416715.362069;4856690.469828;-0.125;491.908314;0.218706;141.31963;1
1416715.534483;4856690.288793;-0.125;493.177493;0.221625;139.818278;1
1416715.706897;4856690.107759;-0.125;493.482541;0.235397;131.719624;1
1416715.87931;4856689.926724;-0.125;493.390423;0.251437;123.294054;1
1416716.051724;4856689.74569;-0.125;496.569332;0.273344;114.14336;1
1416716.224138;4856689.564655;-0.125;497.179459;0.301395;103.647188;1
1416716.396552;4856689.383621;-0.125;499.556515;0.331907;94.568917;1
1416716.568966;4856689.202586;-0.125;501.472571;0.351493;89.641866;1
1416716.741379;4856689.021552;-0.125;494.184631;0.367649;84.457056;1
1416716.913793;4856688.840517;-0.125;485.529345;0.389672;78.288121;1
1416717.086207;4856688.659483;-0.125;476.649235;0.409781;73.084803;1
1416717.258621;4856688.478448;-0.125;469.551485;0.432979;68.139153;1
1416717.431034;4856688.297414;-0.125;470.941924;0.442941;66.803764;1
1416717.603448;4856688.116379;-0.125;469.030145;0.442357;66.620425;1
1416717.775862;4856687.935345;-0.125;470.533002;0.447275;66.099078;1
1416717.948276;4856687.75431;-0.125;465.397461;0.464472;62.957017;1
1416718.12069;4856687.573276;-0.125;468.056593;0.451721;65.104094;1
1416718.293103;4856687.392241;-0.125;469.098242;0.435113;67.739515;1
1416718.465517;4856687.211207;-0.125;472.75446;0.422556;70.296031;1
1416718.637931;4856687.030172;-0.125;485.713916;0.410991;74.255327;1
1416718.810345;4856686.849138;-0.125;499.546434;0.391917;80.086875;1
1416718.982759;4856686.668103;-0.125;515.708541;0.373785;86.688662;1
1416719.155172;4856686.487069;-0.125;529.508687;0.349355;95.232808;1
1416719.327586;4856686.306034;-0.125;543.838886;0.336224;101.629874;1
1416719.5;4856686.125;-0.125;559.641525;0.348101;101.014642;1
1416719.672414;4856685.943966;-0.125;572.783646;0.382526;94.082557;1
1416719.844828;4856685.762931;-0.125;605.023412;0.390325;97.392556;1
1416720.017241;4856685.581897;-0.125;624.041282;0.417862;93.834121;1
1416720.189655;4856685.400862;-0.125;639.386748;0.451697;88.939922;1
1416720.362069;4856685.219828;-0.125;644.024562;0.48259;83.850174;1
1416720.534483;4856685.038793;-0.125;644.112191;0.510054;79.346067;1
1416720.706897;4856684.857759;-0.125;635.018774;0.530636;75.191641;1
1416720.87931;4856684.676724;-0.125;602.253034;0.563361;67.169533;1
1416721.051724;4856684.49569;-0.125;573.645297;0.596629;60.411425;1
1416721.224138;4856684.314655;-0.125;541.474699;0.607379;56.01418;1
1416721.396552;4856684.133621;-0.125;516.714584;0.595303;54.537192;1
1416721.568966;4856683.952586;-0.125;494.029766;0.541022;57.374335;1
1416721.741379;4856683.771552;-0.125;462.985193;0.493819;58.908688;1
1416721.913793;4856683.590517;-0.125;439.729317;0.443498;62.297993;1
1416722.086207;4856683.409483;-0.125;421.244363;0.392209;67.483281;1
1416722.258621;4856683.228448;-0.125;408.421264;0.343831;74.635072;1
1416722.431034;4856683.047414;-0.125;397.723996;0.298365;83.755548;1
1416722.603448;4856682.866379;-0.125;389.430569;0.256224;95.497057;1
1416722.775862;4856682.685345;-0.125;389.651984;0.20326;120.449239;1
1416722.948276;4856682.50431;-0.125;389.86997;0.154066;158.997957;1
1416723.12069;4856682.323276;-0.125;387.704056;0.129342;188.33967;1
1416723.293103;4856682.142241;-0.125;385.035178;0.112049;215.910135;1
1416723.465517;4856681.961207;-0.125;383.433836;0.112909;213.374202;1
1416723.637931;4856681.780172;-0.125;380.894826;0.143306;167.001626;1
1416723.810345;4856681.599138;-0.125;376.033018;0.215815;109.477452;1
1416723.982759;4856681.418103;-0.125;371.012493;0.289664;80.477327;1
1416724.155172;4856681.237069;-0.125;365.043433;0.355367;64.542699;1
1416724.327586;4856681.056034;-0.125;358.846241;0.421289;53.519037;1
1416724.5;4856680.875;-0.125;353.315893;0.468175;47.417068;1
1416724.672414;4856680.693966;-0.125;347.881778;0.504458;43.329805;1
1416724.844828;4856680.512931;-0.125;344.169296;0.527199;41.018252;1
1416725.017241;4856680.331897;-0.125;339.869494;0.55319;38.602671;1
1416725.189655;4856680.150862;-0.125;334.499956;0.569689;36.892486;1
1416725.362069;4856679.969828;-0.125;328.687497;0.565421;36.525079;1
1416725.534483;4856679.788793;-0.125;326.848733;0.539161;38.089756;1
1416725.706897;4856679.607759;-0.125;325.313253;0.478036;42.758392;1
1416725.87931;4856679.426724;-0.125;323.519263;0.41289;49.231831;1
1416726.051724;4856679.24569;-0.125;322.57458;0.359613;56.360541;1
1416726.224138;4856679.064655;-0.125;321.731083;0.305491;66.172127;1
1416726.396552;4856678.883621;-0.125;322.191896;0.274921;73.635503;1
1416726.568966;4856678.702586;-0.125;321.857978;0.257197;78.628097;1
1416726.741379;4856678.521552;-0.125;320.517594;0.250223;80.482926;1
1416726.913793;4856678.340517;-0.125;320.450269;0.23275;86.506867;1
1416727.086207;4856678.159483;-0.125;321.733411;0.220137;91.829646;1
1416727.258621;4856677.978448;-0.125;323.043705;0.227419;89.251286;1
1416727.431034;4856677.797414;-0.125;323.995232;0.233879;87.041748;1
1416727.603448;4856677.616379;-0.125;328.162308;0.238232;86.550179;1
1416727.775862;4856677.435345;-0.125;333.134663;0.241808;86.562421;1
1416727.948276;4856677.25431;-0.125;338.430168;0.246708;86.191783;1
1416728.12069;4856677.073276;-0.125;344.559298;0.2506;86.389919;1
1416728.293103;4856676.892241;-0.125;349.795131;0.257581;85.325646;1
1416728.465517;4856676.711207;-0.125;357.724612;0.258123;87.076585;1
1416728.637931;4856676.530172;-0.125;366.3728;0.260167;88.481311;1
1416728.810345;4856676.349138;-0.125;375.524639;0.260177;90.688033;1
1416728.982759;4856676.168103;-0.125;385.458237;0.26161;92.576869;1
1416729.155172;4856675.987069;-0.125;396.639966;0.265673;93.805782;1
1416729.327586;4856675.806034;-0.125;408.03327;0.273791;93.638885;1
1416729.5;4856675.625;-0.125;415.118426;0.284233;91.764998;1
1416729.672414;4856675.443966;-0.125;421.35393;0.296663;89.24082;1
1416729.844828;4856675.262931;-0.125;425.305188;0.305315;87.525069;1
1416730.017241;4856675.081897;-0.125;428.28917;0.314069;85.682418;1
1416730.189655;4856674.900862;-0.125;429.978705;0.31509;85.741724;1
1416730.362069;4856674.719828;-0.125;429.691623;0.318299;84.820545;1
1416730.534483;4856674.538793;-0.125;423.349204;0.324236;82.038415;1
1416730.706897;4856674.357759;-0.125;416.046529;0.325981;80.191705;1
1416730.87931;4856674.176724;-0.125;407.616408;0.329189;77.801199;1
1416731.051724;4856673.99569;-0.125;397.694339;0.330563;75.591921;1
1416731.224138;4856673.814655;-0.125;387.955933;0.328593;74.182976;1
1416731.396552;4856673.633621;-0.125;377.768219;0.325097;73.011772;1
1416731.568966;4856673.452586;-0.125;368.651145;0.317771;72.892201;1
1416731.741379;4856673.271552;-0.125;362.900143;0.307574;74.134022;1
1416731.913793;4856673.090517;-0.125;355.114118;0.307699;72.514047;1
1416732.086207;4856672.909483;-0.125;348.643339;0.30938;70.805872;1
1416732.258621;4856672.728448;-0.125;342.699411;0.3082;69.86522;1
1416732.431034;4856672.547414;-0.125;341.137835;0.296283;72.343983;1
1416732.603448;4856672.366379;-0.125;341.942229;0.290563;73.942261;1
1416732.775862;4856672.185345;-0.125;343.540373;0.278673;77.457445;1
1416732.948276;4856672.00431;-0.125;346.202813;0.262374;82.906851;1
1416733.12069;4856671.823276;-0.125;349.774142;0.240916;91.222593;1
1416733.293103;4856671.642241;-0.125;354.898372;0.217771;102.396396;1
1416733.465517;4856671.461207;-0.125;360.730506;0.195015;116.223666;1
1416733.637931;4856671.280172;-0.125;365.014506;0.175578;130.62299;1
1416733.810345;4856671.099138;-0.125;372.442815;0.146948;159.248525;1
1416733.982759;4856670.918103;-0.125;380.257452;0.118867;201.000086;1
1416734.155172;4856670.737069;-0.125;388.648789;0.093473;261.246327;1
1416734.327586;4856670.556034;-0.125;396.530434;0.074812;333.02932;1
1416734.5;4856670.375;-0.125;402.071172;0.056406;447.878024;1
1416734.672414;4856670.193966;-0.125;407.492147;0.040618;630.344365;1
1416734.844828;4856670.012931;-0.125;412.1474;0.027818;930.915533;1
1416735.017241;4856669.831897;-0.125;416.601917;0.018871;1387.130872;1
1416735.189655;4856669.650862;-0.125;420.670231;0.012922;2045.53744;1
1416735.362069;4856669.469828;-0.125;423.473512;0.008594;3096.112802;1
1416735.534483;4856669.288793;-0.125;425.334175;0.005582;4788.029509;1
1416735.706897;4856669.107759;-0.125;426.701467;0.003577;7495.234121;1
1416735.87931;4856668.926724;-0.125;427.993337;0.002298;11704.147673;1
1416736.051724;4856668.74569;-0.125;428.50506;0.001687;15963.290099;1
1416736.224138;4856668.564655;-0.125;429.068077;0.00124;21739.251935;1
1416736.396552;4856668.383621;-0.125;429.640919;0.000968;27879.210678;1
1416736.568966;4856668.202586;-0.125;430.134345;0.000847;31919.232108;1
1416736.741379;4856668.021552;-0.125;431.422601;0.000774;35033.286678;1
1416708.810345;4856697.349138;-0.375;610.326113;0.004683;8188.893075;1
1416708.982759;4856697.168103;-0.375;607.970788;0.005211;7331.157413;1
1416709.155172;4856696.987069;-0.375;605.874633;0.006276;6065.43863;1
1416709.327586;4856696.806034;-0.375;604.416579;0.007898;4808.380285;1
1416709.5;4856696.625;-0.375;602.701096;0.009965;3800.14469;1
1416709.672414;4856696.443966;-0.375;600.28345;0.012834;2938.805131;1
1416709.844828;4856696.262931;-0.375;596.481686;0.017468;2145.570815;1
1416710.017241;4856696.081897;-0.375;591.256315;0.024587;1510.947687;1
1416710.189655;4856695.900862;-0.375;584.975129;0.03437;1069.407587;1
1416710.362069;4856695.719828;-0.375;578.41392;0.04734;767.701352;1
1416710.534483;4856695.538793;-0.375;561.353203;0.060666;581.398421;1
1416710.706897;4856695.357759;-0.375;546.81036;0.08212;418.376583;1
1416710.87931;4856695.176724;-0.375;532.901468;0.107575;311.252982;1
1416711.051724;4856694.99569;-0.375;517.794192;0.137203;237.122458;1
1416711.224138;4856694.814655;-0.375;509.727905;0.156727;204.350255;1
1416711.396552;4856694.633621;-0.375;499.838184;0.183302;171.332962;1
1416711.568966;4856694.452586;-0.375;493.544125;0.212774;145.742924;1
1416711.741379;4856694.271552;-0.375;488.175897;0.239712;127.957494;1
1416711.913793;4856694.090517;-0.375;484.304217;0.266112;114.349534;1
1416712.086207;4856693.909483;-0.375;481.564352;0.286223;105.713368;1
1416712.258621;4856693.728448;-0.375;479.522287;0.304303;99.010823;1
1416712.431034;4856693.547414;-0.375;485.140449;0.325316;93.700374;1
1416712.603448;4856693.366379;-0.375;490.524562;0.329419;93.560272;1
1416712.775862;4856693.185345;-0.375;494.547629;0.328095;94.70828;1
1416712.948276;4856693.00431;-0.375;501.16073;0.327391;96.181151;1
1416713.12069;4856692.823276;-0.375;502.38848;0.336027;93.939017;1
1416713.293103;4856692.642241;-0.375;505.685541;0.336271;94.486866;1
1416713.465517;4856692.461207;-0.375;505.482924;0.330231;96.176349;1
1416713.637931;4856692.280172;-0.375;505.549549;0.324261;97.959909;1
1416713.810345;4856692.099138;-0.375;506.320201;0.313107;101.604406;1
1416713.982759;4856691.918103;-0.375;506.392442;0.301726;105.451834;1
1416714.155172;4856691.737069;-0.375;503.792485;0.284915;111.10056;1
1416714.327586;4856691.556034;-0.375;501.53923;0.264142;119.301848;1
1416714.5;4856691.375;-0.375;500.27092;0.254658;123.431793;1
1416714.672414;4856691.193966;-0.375;501.021856;0.248223;126.822171;1
1416714.844828;4856691.012931;-0.375;501.127119;0.237729;132.448053;1
1416715.017241;4856690.831897;-0.375;502.429221;0.228558;138.120378;1
1416715.189655;4856690.650862;-0.375;504.388173;0.221288;143.214276;1
1416715.362069;4856690.469828;-0.375;506.927965;0.21777;146.260718;1
1416715.534483;4856690.288793;-0.375;507.999215;0.22012;145.005236;1
1416715.706897;4856690.107759;-0.375;507.889318;0.22958;139.000028;1
1416715.87931;4856689.926724;-0.375;508.821096;0.242207;131.994979;1
1416716.051724;4856689.74569;-0.375;512.354228;0.259885;123.870753;1
1416716.224138;4856689.564655;-0.375;514.62586;0.282564;114.433963;1
1416716.396552;4856689.383621;-0.375;517.042431;0.302941;107.237947;1
1416716.568966;4856689.202586;-0.375;519.489671;0.31606;103.272994;1
1416716.741379;4856689.021552;-0.375;514.103393;0.327632;98.592564;1
1416716.913793;4856688.840517;-0.375;507.3288;0.345381;92.293511;1
1416717.086207;4856688.659483;-0.375;500.412338;0.361487;86.979264;1
1416717.258621;4856688.478448;-0.375;494.456829;0.382564;81.208917;1
1416717.431034;4856688.297414;-0.375;497.628581;0.396719;78.813858;1
1416717.603448;4856688.116379;-0.375;497.539179;0.399443;78.262154;1
1416717.775862;4856687.935345;-0.375;499.590654;0.410343;76.497435;1
1416717.948276;4856687.75431;-0.375;495.545595;0.426214;73.052644;1
1416718.12069;4856687.573276;-0.375;498.448464;0.418292;74.872172;1
1416718.293103;4856687.392241;-0.375;499.132441;0.409007;76.67692;1
1416718.465517;4856687.211207;-0.375;503.119796;0.40159;78.717026;1
1416718.637931;4856687.030172;-0.375;515.521146;0.394046;82.201365;1
1416718.810345;4856686.849138;-0.375;528.642024;0.379456;87.534578;1
1416718.982759;4856686.668103;-0.375;543.534763;0.364975;93.571599;1
1416719.155172;4856686.487069;-0.375;557.097413;0.343324;101.954583;1
1416719.327586;4856686.306034;-0.375;568.52452;0.32756;109.053064;1
1416719.5;4856686.125;-0.375;583.106903;0.336258;108.957024;1
