Field 0,Points:0,Points:1,Points:2
141.8,517630,5000600,-5871.652832
141.8,517630,5000600,-5879.680176
141.8,517630,5000600,-5887.707031
141.8,517630,5000600,-5895.733887
141.8,517630,5000600,-5903.76123
141.8,517630,5000600,-5911.788086
141.8,517630,5000600,-5919.814941
141.8,517630,5000600,-5927.841797
141.8,517630,5000600,-5935.869141
141.8,517630,5000600,-5943.895996
141.8,517630,5000600,-5951.922852
141.8,517630,5000600,-5959.950195
141.8,517630,5000600,-5967.977051
141.8,517630,5000600,-5976.003906
141.8,517630,5000600,-5984.030762
141.8,517630,5000600,-5992.058105
141.8,517630,5000600,-6000.084961
141.8,517630,5000600,-6008.111816
141.8,517630,5000600,-6016.13916
141.8,517630,5000600,-6024.166016
141.8,517630,5000600,-6032.192871
141.8,517630,5000600,-6040.220215
141.8,517630,5000600,-6048.24707
141.8,517630,5000600,-6056.273926
141.8,517630,5000600,-6064.300781
141.8,517630,5000600,-6072.328125
141.8,517630,5000600,-6080.35498
141.8,517630,5000600,-6088.381836
141.8,517630,5000600,-6096.40918
141.8,517630,5000600,-6104.436035
141.8,517630,5000600,-6112.462891
141.8,517630,5000600,-6120.490234
141.8,517630,5000600,-6128.51709
141.8,517630,5000600,-6136.543945
141.8,517630,5000600,-6144.570801
141.8,517630,5000600,-6152.598145
141.8,517630,5000600,-6160.625
145.81,517630,5000600,-6168.651855
145.81,517630,5000600,-6176.679199
145.81,517630,5000600,-6184.706055
145.81,517630,5000600,-6192.73291
145.81,517630,5000600,-6200.759766
145.81,517630,5000600,-6208.787109
145.81,517630,5000600,-6216.813965
145.81,517630,5000600,-6224.84082
145.81,517630,5000600,-6232.868164
145.81,517630,5000600,-6240.89502
145.81,517630,5000600,-6248.921875
145.81,517630,5000600,-6256.949219
145.81,517630,5000600,-6264.976074
145.81,517630,5000600,-6273.00293
145.81,517630,5000600,-6281.029785
145.81,517630,5000600,-6289.057129
145.81,517630,5000600,-6297.083984
145.81,517630,5000600,-6305.11084
145.81,517630,5000600,-6313.138184
145.81,517630,5000600,-6321.165039
145.81,517630,5000600,-6329.191895
145.81,517630,5000600,-6337.219238
